Player,Pos,Age,G,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,Status,Season
Kendrick Perkins,C,27,65,1744,128,262,0.489,0,0,0.0,128,262,0.489,0.489,73,112,0.652,120,306,426,78,25,73,118,189,329,OOR,2012
Johan Petro,C,26,59,920,109,260,0.419,1,1,1.0,108,259,0.417,0.421,31,37,0.838,68,156,224,45,21,23,38,122,250,OOR,2012
Paul Pierce,SF,34,61,2075,394,890,0.443,100,273,0.366,294,617,0.476,0.499,293,344,0.852,37,280,317,274,70,26,173,147,1181,OOR,2012
Mickaël Piétrus,SG,29,42,921,104,270,0.385,61,182,0.335,43,88,0.489,0.498,20,31,0.645,18,112,130,25,21,10,33,81,289,OOR,2012
Dexter Pittman,C,23,35,301,44,94,0.468,0,0,0.0,44,94,0.468,0.468,18,28,0.643,27,44,71,9,8,8,17,73,106,OOR,2012
Quincy Pondexter,SF,23,64,1002,108,239,0.452,22,73,0.301,86,166,0.518,0.498,33,53,0.623,55,71,126,27,27,5,30,90,271,OOR,2012
A.J. Price,PG,25,44,568,59,174,0.339,26,88,0.295,33,86,0.384,0.414,28,35,0.8,13,48,61,86,20,2,32,30,172,OOR,2012
Ronnie Price,PG,28,36,517,49,130,0.377,13,44,0.295,36,86,0.419,0.427,20,25,0.8,18,38,56,67,34,3,46,72,131,OOR,2012
Tayshaun Prince,SF,31,63,2087,336,798,0.421,37,104,0.356,299,694,0.431,0.444,89,115,0.774,72,209,281,153,27,32,74,77,798,OOR,2012
Joel Przybilla,C,32,27,449,22,48,0.458,0,0,0.0,22,48,0.458,0.458,11,18,0.611,29,109,138,6,4,16,22,66,55,OOR,2012
Vladimir Radmanović,SF,31,49,755,74,197,0.376,50,135,0.37,24,62,0.387,0.503,22,29,0.759,34,109,143,54,21,15,35,62,220,OOR,2012
Anthony Randolph,PF,22,34,517,94,200,0.47,0,1,0.0,94,199,0.472,0.47,64,84,0.762,42,81,123,19,13,35,40,56,252,OOR,2012
Zach Randolph,PF,30,28,735,132,285,0.463,2,8,0.25,130,277,0.469,0.467,58,88,0.659,78,147,225,48,21,4,40,57,324,OOR,2012
Michael Redd,SG,32,51,770,144,360,0.4,42,132,0.318,102,228,0.447,0.458,88,111,0.793,14,63,77,33,13,0,37,29,418,OOR,2012
J.J. Redick,SG,27,65,1765,248,584,0.425,112,268,0.418,136,316,0.43,0.521,143,157,0.911,18,132,150,164,27,6,68,92,751,OOR,2012
Ryan Reid,PF,25,5,17,4,5,0.8,0,0,0.0,4,5,0.8,0.8,0,0,0.0,1,1,2,0,0,0,1,1,8,OOR,2012
Jason Richardson,SG,31,54,1591,243,596,0.408,102,277,0.368,141,319,0.442,0.493,41,69,0.594,36,158,194,107,53,22,60,91,629,OOR,2012
Quentin Richardson,SF,31,48,866,74,197,0.376,42,121,0.347,32,76,0.421,0.482,25,30,0.833,15,108,123,38,28,6,29,74,215,OOR,2012
Luke Ridnour,SG,30,53,1750,242,550,0.44,49,152,0.322,193,398,0.485,0.485,106,119,0.891,19,122,141,252,56,16,96,136,639,OOR,2012
Nate Robinson,PG,27,51,1192,205,484,0.424,66,181,0.365,139,303,0.459,0.492,94,113,0.832,15,85,100,231,59,2,75,118,570,OOR,2012
Rajon Rondo,PG,25,53,1957,256,572,0.448,10,42,0.238,246,530,0.464,0.456,108,181,0.597,62,195,257,620,95,3,193,99,630,OOR,2012
Derrick Rose,PG,23,39,1375,302,695,0.435,54,173,0.312,248,522,0.475,0.473,194,239,0.812,26,105,131,307,35,28,119,52,852,OOR,2012
Ricky Rubio,PG,21,41,1404,139,389,0.357,32,94,0.34,107,295,0.363,0.398,126,157,0.803,21,150,171,336,91,8,131,97,436,OOR,2012
Brandon Rush,SF,26,65,1717,235,469,0.501,99,219,0.452,136,250,0.544,0.607,65,82,0.793,33,218,251,88,35,58,68,64,634,OOR,2012
Walker Russell,PG,29,28,357,33,95,0.347,4,13,0.308,29,82,0.354,0.368,14,22,0.636,7,19,26,58,18,1,33,29,84,OOR,2012
John Salmons,SF,32,46,1250,141,345,0.409,33,112,0.295,108,233,0.464,0.457,29,45,0.644,20,114,134,93,37,7,45,77,344,OOR,2012
Samardo Samuels,C,23,54,825,105,231,0.455,0,0,0.0,105,231,0.455,0.455,82,117,0.701,63,117,180,20,20,20,56,113,292,OOR,2012
Larry Sanders,PF,23,52,643,84,184,0.457,0,2,0.0,84,182,0.462,0.457,18,38,0.474,62,98,160,33,32,76,43,133,186,OOR,2012
Brian Scalabrine,PF,33,28,122,14,30,0.467,1,7,0.143,13,23,0.565,0.483,3,6,0.5,8,13,21,15,5,6,9,9,32,OOR,2012
Luis Scola,PF,31,66,2067,436,888,0.491,0,3,0.0,436,885,0.493,0.491,153,198,0.773,122,306,428,140,35,24,153,214,1025,OOR,2012
Thabo Sefolosha,SG,27,42,914,67,155,0.432,31,71,0.437,36,84,0.429,0.532,38,43,0.884,21,107,128,47,37,17,40,78,203,OOR,2012
Josh Selby,PG,20,28,237,25,72,0.347,2,15,0.133,23,57,0.404,0.361,11,14,0.786,2,13,15,30,7,0,29,17,63,OOR,2012
Kevin Séraphin,C,22,57,1176,203,382,0.531,0,1,0.0,203,381,0.533,0.531,47,70,0.671,103,177,280,33,19,76,66,133,453,OOR,2012
Ramon Sessions,PG,25,64,1707,242,565,0.428,43,97,0.443,199,468,0.425,0.466,194,248,0.782,33,181,214,354,44,3,141,100,721,OOR,2012
Iman Shumpert,PG,21,59,1705,214,534,0.401,48,157,0.306,166,377,0.44,0.446,87,109,0.798,42,144,186,164,101,8,111,173,563,OOR,2012
Xavier Silas,SG,24,2,39,4,15,0.267,1,6,0.167,3,9,0.333,0.3,2,3,0.667,2,2,4,3,0,0,3,5,11,OOR,2012
Bobby Simmons,SF,31,28,418,28,90,0.311,20,60,0.333,8,30,0.267,0.422,4,7,0.571,17,38,55,11,15,3,10,41,80,OOR,2012
Chris Singleton,SF,22,66,1431,116,312,0.372,44,127,0.346,72,185,0.389,0.442,30,44,0.682,43,190,233,49,70,30,38,176,306,OOR,2012
James Singleton,PF,30,12,262,41,75,0.547,2,9,0.222,39,66,0.591,0.56,14,15,0.933,25,56,81,15,9,8,10,27,98,OOR,2012
Brian Skinner,C,35,1,4,0,1,0.0,0,0,0.0,0,1,0.0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,OOR,2012
Donald Sloan,PG,24,33,669,79,198,0.399,2,25,0.08,77,173,0.445,0.404,23,30,0.767,18,49,67,105,13,3,49,37,183,OOR,2012
Craig Smith,PF,28,47,464,59,117,0.504,0,1,0.0,59,116,0.509,0.504,38,53,0.717,33,77,110,19,16,5,24,55,156,OOR,2012
Greg Smith,C,21,8,69,7,11,0.636,0,0,0.0,7,11,0.636,0.636,0,0,0.0,5,15,20,1,2,5,1,17,14,OOR,2012
Ish Smith,PG,23,26,234,31,81,0.383,3,9,0.333,28,72,0.389,0.401,7,10,0.7,7,28,35,41,15,2,13,15,72,OOR,2012
J.R. Smith,SG,26,35,967,165,405,0.407,67,193,0.347,98,212,0.462,0.49,39,55,0.709,29,107,136,84,54,6,46,87,436,OOR,2012
Jason Smith,PF,25,40,947,181,348,0.52,1,9,0.111,180,339,0.531,0.522,33,47,0.702,72,124,196,34,21,41,40,102,396,OOR,2012
Jerry Smith,PG,24,5,46,3,14,0.214,1,6,0.167,2,8,0.25,0.25,0,0,0.0,2,5,7,4,5,0,0,5,7,OOR,2012
Josh Smith,PF,26,66,2329,504,1101,0.458,28,109,0.257,476,992,0.48,0.47,203,322,0.63,136,496,632,257,93,115,164,172,1239,OOR,2012
Nolan Smith,PG,23,44,541,67,180,0.372,13,45,0.289,54,135,0.4,0.408,20,28,0.714,17,39,56,62,18,3,42,55,167,OOR,2012
Marreese Speights,PF,24,60,1345,221,488,0.453,0,3,0.0,221,485,0.456,0.453,84,109,0.771,133,241,374,48,21,29,74,147,526,OOR,2012
Tiago Splitter,C,27,59,1121,212,343,0.618,0,0,0.0,212,343,0.618,0.618,125,181,0.691,93,213,306,65,21,47,87,134,549,OOR,2012
Jerry Stackhouse,SF,37,30,273,37,100,0.37,13,38,0.342,24,62,0.387,0.435,21,23,0.913,6,17,23,14,10,3,13,12,108,OOR,2012
Lance Stephenson,SG,21,42,442,47,125,0.376,4,30,0.133,43,95,0.453,0.392,8,17,0.471,12,41,53,46,21,5,36,30,106,OOR,2012
DeShawn Stevenson,SF,30,51,960,49,172,0.285,41,145,0.283,8,27,0.296,0.404,9,16,0.563,7,94,101,41,19,4,19,59,148,OOR,2012
Greg Stiemsma,C,26,55,766,66,121,0.545,0,0,0.0,66,121,0.545,0.545,29,41,0.707,48,129,177,28,37,85,33,144,161,OOR,2012
Julyan Stone,SG,23,22,179,13,31,0.419,2,11,0.182,11,20,0.55,0.452,8,11,0.727,5,20,25,37,8,6,11,18,36,OOR,2012
Amar'e Stoudemire,PF,29,47,1543,316,654,0.483,5,21,0.238,311,633,0.491,0.487,186,243,0.765,106,261,367,52,38,45,112,138,823,OOR,2012
Rodney Stuckey,SG,25,55,1644,256,597,0.429,33,104,0.317,223,493,0.452,0.456,267,320,0.834,38,104,142,210,44,10,106,124,812,OOR,2012
DaJuan Summers,SF,24,15,209,28,65,0.431,5,16,0.313,23,49,0.469,0.469,7,9,0.778,8,15,23,10,7,0,8,31,68,OOR,2012
Jeff Teague,PG,23,66,2183,320,672,0.476,51,149,0.342,269,523,0.514,0.514,140,185,0.757,21,138,159,321,106,37,134,145,831,OOR,2012
Sebastian Telfair,PG,26,60,895,141,342,0.412,33,105,0.314,108,237,0.456,0.461,53,67,0.791,20,71,91,138,41,12,68,120,368,OOR,2012
Jason Terry,SG,34,63,2000,357,830,0.43,138,365,0.378,219,465,0.471,0.513,98,111,0.883,16,133,149,226,73,11,127,69,950,OOR,2012
Hasheem Thabeet,C,24,20,139,11,21,0.524,0,0,0.0,11,21,0.524,0.524,13,20,0.65,16,26,42,0,1,10,8,20,35,OOR,2012
Isaiah Thomas,PG,22,65,1656,256,571,0.448,83,219,0.379,173,352,0.491,0.521,154,185,0.832,48,120,168,266,53,8,105,121,749,OOR,2012
Kurt Thomas,C,39,53,803,73,157,0.465,0,0,0.0,73,157,0.465,0.465,14,20,0.7,39,149,188,46,24,31,31,123,160,OOR,2012
Lance Thomas,PF,23,42,630,57,126,0.452,0,1,0.0,57,125,0.456,0.452,52,62,0.839,49,77,126,12,10,7,24,78,166,OOR,2012
Malcolm Thomas,PF,23,3,15,0,3,0.0,0,0,0.0,0,3,0.0,0.0,1,2,0.5,1,2,3,1,1,1,0,0,1,OOR,2012
Tyrus Thomas,PF,25,54,1013,120,327,0.367,1,3,0.333,119,324,0.367,0.369,63,83,0.759,49,151,200,35,36,60,53,144,304,OOR,2012
Trey Thompkins,C,21,24,119,24,61,0.393,4,13,0.308,20,48,0.417,0.426,5,7,0.714,4,20,24,3,3,3,6,10,57,OOR,2012
Jason Thompson,PF,25,64,1657,237,443,0.535,0,2,0.0,237,441,0.537,0.535,109,181,0.602,166,277,443,79,43,44,68,149,583,OOR,2012
Klay Thompson,SG,21,66,1608,318,718,0.443,111,268,0.414,207,450,0.46,0.52,79,91,0.868,24,137,161,133,49,20,103,155,826,OOR,2012
Mychel Thompson,SG,23,5,95,7,24,0.292,4,11,0.364,3,13,0.231,0.375,0,0,0.0,0,5,5,7,2,1,5,8,18,OOR,2012
Tristan Thompson,PF,20,60,1424,194,442,0.439,0,2,0.0,194,440,0.441,0.439,106,192,0.552,187,202,389,27,27,62,81,134,494,OOR,2012
Marcus Thornton,SG,24,51,1780,352,803,0.438,107,310,0.345,245,493,0.497,0.505,141,163,0.865,84,104,188,98,71,12,84,111,952,OOR,2012
Jamaal Tinsley,PG,33,37,507,57,141,0.404,10,37,0.27,47,104,0.452,0.44,13,17,0.765,6,39,45,123,17,8,52,47,137,OOR,2012
Anthony Tolliver,SF,26,51,882,71,182,0.39,25,101,0.248,46,81,0.568,0.459,41,55,0.745,50,103,153,22,18,19,35,86,208,OOR,2012
Ronny Turiaf,C,29,17,279,19,33,0.576,0,1,0.0,19,32,0.594,0.576,13,22,0.591,20,50,70,10,14,17,14,39,51,OOR,2012
Hedo Türkoğlu,SF,32,53,1653,209,504,0.415,91,258,0.353,118,246,0.48,0.505,67,95,0.705,24,175,199,233,45,17,142,139,576,OOR,2012
Evan Turner,SF,23,65,1713,263,590,0.446,11,49,0.224,252,541,0.466,0.455,73,108,0.676,27,349,376,180,40,20,105,117,610,OOR,2012
Jeremy Tyler,C,20,42,568,88,209,0.421,0,1,0.0,88,208,0.423,0.421,29,52,0.558,54,86,140,16,16,20,36,84,205,OOR,2012
Edwin Ubiles,SF,25,4,52,5,18,0.278,1,5,0.2,4,13,0.308,0.306,3,3,1.0,2,8,10,1,1,1,1,1,14,OOR,2012
Ekpe Udoh,C,24,61,1290,127,295,0.431,0,2,0.0,127,293,0.433,0.431,86,114,0.754,100,154,254,57,40,102,53,174,340,OOR,2012
Beno Udrih,SG,29,59,1080,146,332,0.44,17,59,0.288,129,273,0.473,0.465,39,55,0.709,26,76,102,227,37,1,77,69,348,OOR,2012
Ben Uzoh,PG,23,18,370,35,99,0.354,0,1,0.0,35,98,0.357,0.354,11,19,0.579,19,48,67,61,17,3,19,31,81,OOR,2012
Anderson Varejão,C,29,25,785,114,222,0.514,0,4,0.0,114,218,0.523,0.514,43,64,0.672,109,178,287,43,35,17,45,62,271,OOR,2012
Greivis Vásquez,PG,25,66,1706,225,523,0.43,43,135,0.319,182,388,0.469,0.471,96,117,0.821,23,150,173,359,60,8,148,126,589,OOR,2012
Jan Veselý,PF,21,57,1078,117,218,0.537,0,1,0.0,117,217,0.539,0.537,33,62,0.532,101,148,249,47,39,32,60,156,267,OOR,2012
Charlie Villanueva,PF,27,13,180,35,91,0.385,15,45,0.333,20,46,0.435,0.467,6,7,0.857,9,39,48,6,7,5,7,25,91,OOR,2012
Nikola Vučević,C,21,51,812,131,291,0.45,3,8,0.375,128,283,0.452,0.455,18,34,0.529,88,158,246,31,20,34,33,111,283,OOR,2012
Dwyane Wade,SG,30,49,1625,416,837,0.497,15,56,0.268,401,781,0.513,0.506,235,297,0.791,73,164,237,225,82,63,129,110,1082,OOR,2012
Von Wafer,SG,26,33,469,71,157,0.452,14,39,0.359,57,118,0.483,0.497,38,54,0.704,6,39,45,29,10,3,35,26,194,OOR,2012
Henry Walker,SG,24,32,620,68,171,0.398,36,113,0.319,32,58,0.552,0.503,17,20,0.85,9,71,80,37,19,7,35,84,189,OOR,2012
Kemba Walker,PG,21,66,1792,281,767,0.366,69,226,0.305,212,541,0.392,0.411,168,213,0.789,30,204,234,289,60,20,119,79,799,OOR,2012
John Wall,PG,21,66,2386,378,894,0.423,3,42,0.071,375,852,0.44,0.424,317,402,0.789,48,252,300,530,95,57,255,137,1076,OOR,2012
Ben Wallace,C,37,62,980,34,86,0.395,1,4,0.25,33,82,0.402,0.401,16,47,0.34,81,188,269,43,47,51,34,60,85,OOR,2012
Gerald Wallace,SF,29,58,2076,287,632,0.454,46,150,0.307,241,482,0.5,0.491,180,225,0.8,87,299,386,164,85,36,111,145,800,OOR,2012
Luke Walton,PF-SF,31,30,364,24,65,0.369,7,20,0.35,17,45,0.378,0.423,0,0,0.0,13,36,49,35,5,1,27,41,55,OOR,2012
Hakim Warrick,PF,29,35,503,74,180,0.411,1,10,0.1,73,170,0.429,0.414,76,99,0.768,31,61,92,30,8,3,36,35,225,OOR,2012
Darryl Watkins,C,27,5,98,7,14,0.5,0,0,0.0,7,14,0.5,0.5,9,18,0.5,8,19,27,3,5,4,8,14,23,OOR,2012
C.J. Watson,PG,27,49,1159,161,437,0.368,68,173,0.393,93,264,0.352,0.446,84,104,0.808,21,84,105,200,45,8,97,103,474,OOR,2012
Earl Watson,PG,32,50,1033,54,160,0.338,10,52,0.192,44,108,0.407,0.369,31,46,0.674,30,91,121,217,54,22,85,105,149,OOR,2012
Martell Webster,SF,25,47,1140,115,272,0.423,37,109,0.339,78,163,0.479,0.491,57,72,0.792,42,126,168,40,31,17,46,86,324,OOR,2012
David West,PF,31,66,1925,349,716,0.487,2,9,0.222,347,707,0.491,0.489,142,176,0.807,118,315,433,140,52,46,93,160,842,OOR,2012
Delonte West,PG,28,44,1060,166,360,0.461,27,76,0.355,139,284,0.489,0.499,62,70,0.886,13,88,101,139,58,11,76,67,421,OOR,2012
Russell Westbrook,PG,23,66,2331,578,1266,0.457,62,196,0.316,516,1070,0.482,0.481,340,413,0.823,96,205,301,362,112,21,239,147,1558,OOR,2012
D.J. White,PF,25,58,1098,174,353,0.493,1,1,1.0,173,352,0.491,0.494,43,61,0.705,50,159,209,47,17,23,43,94,392,OOR,2012
Hassan Whiteside,C,22,18,109,12,27,0.444,0,0,0.0,12,27,0.444,0.444,5,12,0.417,16,23,39,0,3,15,5,12,29,OOR,2012
Chris Wilcox,C,29,28,481,64,107,0.598,0,0,0.0,64,107,0.598,0.598,24,39,0.615,38,84,122,12,11,9,30,64,152,OOR,2012
Damien Wilkins,SF,32,60,922,76,193,0.394,7,23,0.304,69,170,0.406,0.412,34,54,0.63,22,78,100,44,29,13,30,85,193,OOR,2012
Deron Williams,PG,27,55,1999,391,961,0.407,115,342,0.336,276,619,0.446,0.467,257,305,0.843,23,160,183,481,67,20,219,121,1154,OOR,2012
Derrick Williams,PF,20,66,1418,205,498,0.412,37,138,0.268,168,360,0.467,0.449,136,195,0.697,77,234,311,38,30,31,77,95,583,OOR,2012
Elliot Williams,SG,22,24,149,37,74,0.5,8,27,0.296,29,47,0.617,0.554,6,18,0.333,7,12,19,6,6,3,5,18,88,OOR,2012
Jordan Williams,C,21,43,635,77,152,0.507,0,0,0.0,77,152,0.507,0.507,43,66,0.652,66,90,156,11,21,15,23,61,197,OOR,2012
Lou Williams,PG,25,64,1682,318,782,0.407,83,229,0.362,235,553,0.425,0.46,237,292,0.812,30,125,155,221,53,18,71,90,956,OOR,2012
Marvin Williams,SF,25,57,1500,203,470,0.432,58,149,0.389,145,321,0.452,0.494,115,146,0.788,76,218,294,71,47,18,39,84,579,OOR,2012
Mo Williams,SG,29,52,1472,260,611,0.426,93,239,0.389,167,372,0.449,0.502,72,80,0.9,23,76,99,160,51,7,86,103,685,OOR,2012
Reggie Williams,SF,25,33,747,106,255,0.416,33,107,0.308,73,148,0.493,0.48,29,40,0.725,27,66,93,60,20,3,33,34,274,OOR,2012
Sean Williams,C,25,11,107,14,22,0.636,0,0,0.0,14,22,0.636,0.636,12,13,0.923,13,12,25,5,4,8,10,18,40,OOR,2012
Shawne Williams,SF,25,25,514,42,147,0.286,21,87,0.241,21,60,0.35,0.357,8,11,0.727,20,48,68,16,10,11,13,44,113,OOR,2012
Shelden Williams,C,28,58,1276,96,201,0.478,0,0,0.0,96,201,0.478,0.478,76,104,0.731,141,209,350,35,47,39,66,149,268,OOR,2012
Terrence Williams,SG,24,30,550,85,198,0.429,16,46,0.348,69,152,0.454,0.47,27,46,0.587,13,89,102,65,20,7,43,35,213,OOR,2012
Metta World Peace,SF,32,64,1720,183,465,0.394,56,189,0.296,127,276,0.46,0.454,71,115,0.617,71,147,218,140,69,27,69,137,493,OOR,2012
Brandan Wright,C,24,49,791,144,233,0.618,0,1,0.0,144,232,0.621,0.618,52,82,0.634,62,112,174,13,22,63,21,61,340,OOR,2012
Chris Wright,SF,23,24,186,23,45,0.511,0,0,0.0,23,45,0.511,0.511,24,31,0.774,19,26,45,4,7,13,8,22,70,OOR,2012
Dorell Wright,SF,26,61,1650,222,526,0.422,105,292,0.36,117,234,0.5,0.522,80,98,0.816,60,218,278,94,58,26,51,97,629,OOR,2012
Nick Young,SG,26,62,1729,316,784,0.403,103,282,0.365,213,502,0.424,0.469,144,169,0.852,31,102,133,56,44,17,83,141,879,OOR,2012
Sam Young,SF,26,35,375,45,127,0.354,5,17,0.294,40,110,0.364,0.374,19,26,0.731,20,42,62,15,17,6,16,23,114,OOR,2012
Thaddeus Young,PF,23,63,1755,348,687,0.507,1,4,0.25,347,683,0.508,0.507,111,144,0.771,137,188,325,74,64,41,55,127,808,OOR,2012
